,user_id,name,gender,dob,interests,city,occupation,budget,age,age_range
9915,1446,Joseph Heffner,Female,1955-03-09,"'Travel', 'Cars and automobiles'",Manchester,Marketing Specialist,3636,70,66+
9916,2609,Mireille Adamson,Male,1979-11-17,"'Cooking', 'Outdoor activities', 'Cooking'",Stockport,Financial Analyst,6831,46,46-55
9917,42202,Beverly Rickman,Male,1989-11-20,"'Nature', 'Politics'",Liverpool,Cleaner,2662,36,36-45
9918,43321,Robert Anderson,Male,1960-03-01,'Education and learning',Preston,Office Administrator,2876,65,66+
9919,36620,John Montes,Female,1997-01-20,'Sports',Liverpool,Corporate Trainer,5939,28,26-35
9920,34421,Adam Cohen,Male,1991-08-17,"'Art', 'Outdoor activities'",Stockport,Project Manager,8092,34,26-35
9921,22683,Jeri Kowal,Female,1965-06-30,"'Fashion', 'Social causes and activism'",Bolton,Office Administrator,3447,60,56-65
9922,87126,Jeffrey Austin,Female,1977-02-15,"'Music', 'Fashion'",Liverpool,Market Research Analyst,4410,48,46-55
9923,76398,Linda Montague,Male,1957-02-21,"'Business and entrepreneurship', 'Books'",Preston,Mechanic,2917,68,66+
9924,82253,James Ramsey,Female,1982-11-15,"'Outdoor activities', 'Photography', 'Fashion', 'Parenting and family', 'Business and entrepreneurship'",Preston,Chef,3272,43,36-45
9925,8127,Conrad Williams,Female,1995-11-22,"'Art', 'Sports', 'Movies', 'Science', 'Travel'",Manchester,Chef,3513,30,26-35
9926,42953,Carmen Caldwell,Male,1975-10-22,'Cars and automobiles',Preston,Taxi Driver,2381,50,46-55
9927,83132,Dominic Kratochvil,Male,1964-12-31,'Gaming',Stockport,Public Relations Specialist,5094,61,56-65
9928,29112,David Littell,Female,1984-07-18,"'Photography', 'Fitness'",Bolton,Mechanic,4499,41,36-45
9929,73962,Jeanetta Isreal,Male,1972-03-11,"'Cooking', 'Outdoor activities', 'Cars and automobiles', 'Outdoor activities'",Bolton,Taxi Driver,2911,53,46-55
9930,67384,Paula Smith,Male,1991-08-18,'Parenting and family',Manchester,Quality Assurance Analyst,4648,34,26-35
9931,44989,Dana Mayfield,Male,1974-03-02,"'Parenting and family', 'Food and dining', 'Business and entrepreneurship', 'Health and wellness'",Bolton,Data Analyst,3868,51,46-55
9932,60413,Emilie Lucas,Female,1974-11-27,"'History', 'Technology', 'Fitness', 'Cooking'",Bolton,Delivery Driver,2834,51,46-55
9933,19846,Bonita Wild,Female,1994-12-06,"'Gardening', 'Cooking'",Stockport,Human Resources Coordinator,5093,31,26-35
9934,25883,Harold Juarez,Female,1990-07-23,"'Fashion', 'Parenting and family', 'Outdoor activities', 'Movies', 'Nature'",Preston,Human Resources Coordinator,5651,35,36-45
9935,74059,Candice Payeur,Male,1996-08-07,"'Finance and investments', 'Music', 'Fitness', 'Gardening', 'Cooking'",Liverpool,Barista,2932,29,26-35
9936,75688,Bryan Krick,Male,1999-07-09,"'Outdoor activities', 'Fitness'",Manchester,Event Coordinator,4870,26,26-35
9937,33561,Robert Vieira,Male,1974-11-23,'Movies',Preston,Public Relations Specialist,4706,51,46-55
9938,39699,Miriam Nealey,Female,1993-05-08,"'Business and entrepreneurship', 'Art', 'Cars and automobiles'",Liverpool,Financial Analyst,6315,32,26-35
9939,1153,Jessica Willis,Female,2004-04-09,"'DIY and crafts', 'Parenting and family', 'Finance and investments'",Preston,Data Analyst,4575,21,18-25
9940,48384,Rebecca Stephens,Male,1960-11-30,"'Health and wellness', 'Parenting and family', 'Business and entrepreneurship', 'Technology'",Preston,Electrician,3331,65,66+
9941,31285,Ronald Edwards,Male,1958-10-04,"'Finance and investments', 'Technology', 'Books', 'Cooking'",Stockport,Market Research Analyst,6407,67,66+
9942,32758,Richard Holman,Male,1994-09-14,"'Gaming', 'Politics', 'Music', 'Music', 'Outdoor activities'",Liverpool,Chef,3811,31,26-35
9943,38526,Darlene Vaughan,Male,1977-12-10,"'Finance and investments', 'Business and entrepreneurship'",Stockport,Mechanic,4038,48,46-55
9944,98870,Veda Lavoy,Male,1975-06-02,"'Beauty', 'Outdoor activities', 'Art'",Stockport,Loan Officer,3969,50,46-55
9945,6808,Lorette Jett,Male,2001-03-29,"'Cooking', 'Sports'",Liverpool,Project Manager,7803,24,18-25
9946,49970,Lola Hill,Female,1965-08-05,"'Social causes and activism', 'Nature'",Preston,Accountant,6445,60,56-65
9947,63523,Martin Williams,Male,1959-07-18,"'Food and dining', 'Fitness', 'Beauty', 'Social causes and activism'",Stockport,Sales Associate,3231,66,66+
9948,78299,Albert Berthiaume,Male,1997-10-30,"'Beauty', 'Cooking', 'Gardening'",Bolton,Barista,1978,28,26-35
9949,54586,Jamie Reed,Female,1961-10-26,"'Outdoor activities', 'Travel', 'Education and learning'",Preston,Compliance Officer,7007,64,56-65
9950,37855,Emily Brito,Male,1956-12-28,"'Travel', 'Science'",Bolton,Corporate Trainer,4138,69,66+
9951,53300,Michael Brown,Male,1956-12-30,"'Fitness', 'Beauty', 'Gardening', 'Travel', 'Outdoor activities'",Bolton,Software Engineer,6071,69,66+
9952,66644,Vanessa Buxton,Female,1983-04-23,"'Books', 'Pets', 'Cars and automobiles'",Stockport,Project Manager,5553,42,36-45
9953,53963,Christopher Soden,Male,1959-08-09,"'Photography', 'Beauty', 'Sports', 'Gaming', 'Social causes and activism'",Bolton,Business Consultant,6252,66,66+
9954,41084,John Conroy,Female,2004-04-22,"'Gardening', 'Pets', 'Cooking', 'Pets'",Stockport,Construction Worker,3411,21,18-25
9955,107,Lisa Blackwell,Male,1985-12-17,'Science',Preston,Receptionist,4063,40,36-45
9956,19717,Frank Gorsuch,Female,1981-02-12,"'Nature', 'DIY and crafts', 'Art', 'Food and dining'",Manchester,Construction Worker,4273,44,36-45
9957,78530,Jennifer Wahl,Male,1980-11-19,"'Music', 'Finance and investments', 'Photography', 'Gaming'",Bolton,Loan Officer,5839,45,46-55
9958,69658,Marilynn Courter,Male,1993-03-17,"'Pets', 'Cars and automobiles', 'Gardening'",Liverpool,Quality Assurance Analyst,5376,32,26-35
9959,46451,Dolly Ridling,Female,1995-10-04,"'DIY and crafts', 'Photography', 'Social causes and activism', 'Art', 'Health and wellness'",Liverpool,Receptionist,4005,30,26-35
9960,86641,Leslie Vasquez,Male,1972-03-02,"'Social causes and activism', 'Business and entrepreneurship'",Bolton,Software Engineer,5212,53,46-55
9961,94296,Timika Cummings,Male,1976-12-18,"'Gaming', 'Photography', 'Nature'",Liverpool,Sales Associate,4064,49,46-55
9962,87140,Sarah Haynes,Female,1966-03-09,"'Movies', 'Art', 'Fashion', 'Finance and investments'",Liverpool,Procurement Specialist,6535,59,56-65
9963,52273,Carol Fenstermacher,Male,1965-03-03,"'Science', 'Books', 'Fashion'",Stockport,Mechanic,4221,60,56-65
9964,81643,Berta Gaines,Male,1962-03-24,"'Gardening', 'Pets'",Manchester,Project Manager,7612,63,56-65
9965,36431,John Wince,Female,1958-04-24,"'Cooking', 'Art', 'Fashion'",Liverpool,Mechanic,3569,67,66+
9966,8935,Frank Kipp,Female,1969-03-08,"'Photography', 'Gaming', 'Outdoor activities', 'Pets', 'Parenting and family'",Liverpool,Receptionist,4289,56,56-65
9967,27467,Robert Murphy,Male,1955-07-28,"'Technology', 'Health and wellness', 'Movies', 'Travel', 'Education and learning'",Liverpool,Market Research Analyst,3857,70,66+
9968,87544,Raymond Williams,Male,1978-10-16,"'Art', 'Fashion', 'Gardening', 'Travel', 'Technology'",Preston,Cleaner,3095,47,46-55
9969,41268,Julie Stonge,Male,1988-11-25,'Photography',Preston,Receptionist,3690,37,36-45
9970,17064,Barbara Battee,Male,1984-01-08,"'Art', 'Movies', 'History'",Bolton,Data Analyst,3641,41,36-45
9971,30501,Marie Israel,Female,1986-09-07,"'Gaming', 'History'",Liverpool,IT technician,5055,39,36-45
9972,30036,Michelle Allison,Female,2000-11-10,"'DIY and crafts', 'Gardening', 'Education and learning', 'Politics', 'Movies'",Liverpool,Event Coordinator,6263,25,26-35
9973,12729,Marilyn Rodriguez,Female,1962-12-03,"'Cars and automobiles', 'Gardening', 'Photography', 'Gaming', 'History'",Manchester,Financial Analyst,4535,63,56-65
9974,93661,Guadalupe Adams,Male,1999-08-18,"'Nature', 'Education and learning', 'Gardening'",Preston,HR Manager,4654,26,26-35
9975,32731,Ronald Foreman,Female,1993-11-25,'Business and entrepreneurship',Stockport,Business Consultant,8512,32,26-35
9976,77637,Nancy Demar,Male,1960-09-18,"'Education and learning', 'Movies', 'Food and dining', 'Technology'",Liverpool,Technical Writer,4208,65,66+
9977,59673,Michael Guidry,Female,1991-02-18,"'Books', 'Art', 'Music', 'Business and entrepreneurship', 'Beauty'",Bolton,Public Relations Specialist,4484,34,26-35
9978,79347,Deborah Dickman,Male,2000-02-22,"'Education and learning', 'DIY and crafts', 'Art', 'Photography'",Stockport,Business Consultant,6971,25,26-35
9979,24546,Alan Duncan,Male,2000-08-08,'Music',Stockport,Loan Officer,6570,25,26-35
9980,55609,Michael Bowling,Male,1968-03-24,'Business and entrepreneurship',Stockport,Sales Executive,4289,57,56-65
9981,4383,Jimmy Smith,Female,1984-07-14,"'Finance and investments', 'Food and dining', 'Books', 'Social causes and activism'",Bolton,Business Consultant,9402,41,36-45
9982,23772,Delores Davis,Female,1981-05-01,"'Finance and investments', 'Social causes and activism', 'Travel', 'Books', 'Food and dining'",Stockport,Human Resources Coordinator,5406,44,36-45
9983,23895,Rueben Perez,Female,1975-07-25,'Beauty',Stockport,Mechanic,3488,50,46-55
9984,38590,James Bower,Male,1977-03-27,"'Outdoor activities', 'Travel', 'Pets', 'History'",Manchester,Electrician,3857,48,46-55
9985,87040,Raymond Nachtrieb,Male,1984-06-26,"'Photography', 'Travel', 'Fashion', 'Photography'",Liverpool,Compliance Officer,7071,41,36-45
9986,52142,Mary Serrato,Male,1998-01-19,'Gardening',Manchester,Receptionist,4160,27,26-35
9987,84396,Pamela Nguyen,Female,1979-06-17,"'Technology', 'Finance and investments', 'Education and learning'",Bolton,IT technician,3935,46,46-55
9988,1654,Cari Nelson,Female,1984-06-05,"'Food and dining', 'Social causes and activism'",Preston,Data Analyst,4351,41,36-45
9989,98514,Joyce Chick,Male,1979-05-06,"'Technology', 'Music', 'Technology', 'Cooking', 'Gardening'",Stockport,Financial Analyst,5490,46,46-55
9990,49788,Jessica Vaughan,Male,1966-02-26,"'Photography', 'Finance and investments', 'DIY and crafts', 'Outdoor activities', 'Cooking'",Stockport,HR Manager,6662,59,56-65
9991,51621,Yvonne Harding,Male,2000-04-06,"'Pets', 'Parenting and family'",Stockport,Delivery Driver,2852,25,26-35
9992,22375,Hazel Luke,Male,1988-06-26,'Travel',Bolton,Sales Executive,4651,37,36-45
9993,48809,Kathleen Tim,Female,1965-07-15,"'Books', 'Outdoor activities', 'Music', 'Pets', 'Fashion'",Manchester,Business Consultant,8456,60,56-65
9994,5785,Dawn Wages,Male,2001-01-25,'Outdoor activities',Stockport,Construction Worker,2731,24,18-25
9995,5003,Pamela Cockrell,Female,1970-11-04,'Sports',Manchester,Market Research Analyst,6085,55,56-65
9996,30152,Frank Mullins,Male,1957-09-06,"'Music', 'Fashion', 'Nature', 'Health and wellness', 'Food and dining'",Liverpool,Human Resources Coordinator,3686,68,66+
9997,93195,Rachel Pastore,Female,1987-07-10,"'Nature', 'Gardening', 'Photography'",Bolton,Taxi Driver,2674,38,36-45
9998,73200,Dorothy Stam,Male,1976-06-22,"'History', 'Books', 'Education and learning', 'Fashion', 'Pets'",Manchester,IT technician,4673,49,46-55
9999,74480,Ashlee Burrows,Male,1980-06-04,"'Fashion', 'Pets'",Stockport,Compliance Officer,4591,45,46-55
